_id,nome_campus,ano,semestre,cod_uffs,cod_emec,nome_curso,cod_ccr,nome_ccr,id_turma,desc_turma,lista_docentes_ch,matricula_turma_id,numero_faltas,freq_turma,media_final,sit_turma,data_atualizacao
87a068a7-35e0-4254-b1d8-bc4371034af5,Chapecó,2019,2,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,GEX213,Matemática C,24983,Ciência da Computação - 1ª Fase - Noturno - 2019/2,"[{""docente"":""JOSIANE MARINA HOFFMANN"",""ch_docente"":60}]",322a95b0-cd20-4977-a1c2-9f00d2944743,,,,CANCELADA,2021-08-19
e2fc7300-68fc-4f30-9d3c-111b197b4d2d,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN131,Engenharia de segurança no trabalho,27190,Engenharia Ambiental e Sanitária - 7ª Fase - (Remoto) - 2020/1,"[{""docente"":""MARCIO ANTONIO VENDRUSCOLO"",""ch_docente"":30}]",b357e822-d5c7-4b62-912b-af1a6520ffe5,,,,CANCELADA,2021-08-19
142eb58f-9e1f-43be-a404-aec57c11239e,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN163,Saúde ambiental,27198,Engenharia Ambiental e Sanitária - 9ª Fase - (Remoto) - 2020/1,"[{""docente"":""DAIANA SEIBERT"",""ch_docente"":45},{""docente"":""ALCIONE APARECIDA DE ALMEIDA ALVES"",""ch_docente"":15}]",7f26a733-2acc-4c43-8de8-8b2324c004ca,11,75.56,6.70,APROVADO,2021-08-19
62103669-a55f-4e77-8fcb-93affb63ec1d,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN131,Engenharia de segurança no trabalho,27190,Engenharia Ambiental e Sanitária - 7ª Fase - (Remoto) - 2020/1,"[{""docente"":""MARCIO ANTONIO VENDRUSCOLO"",""ch_docente"":30}]",639ea8b4-de6d-4c6c-8213-4f53e4e49ccb,4,86.67,8.90,APROVADO,2021-08-19
da415e6e-c17a-4437-a95d-ebdb8e6a374c,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN131,Engenharia de segurança no trabalho,27190,Engenharia Ambiental e Sanitária - 7ª Fase - (Remoto) - 2020/1,"[{""docente"":""MARCIO ANTONIO VENDRUSCOLO"",""ch_docente"":30}]",e7fce993-04dd-4d41-a4ff-2471b73ca337,4,86.67,8.40,APROVADO,2021-08-19
a2bbc685-dc3a-4044-85ab-45bc2d5bc82d,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",33137f5b-2797-4b1b-9f78-1d145293d0e2,56,6.67,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
ad0240d6-39cd-4314-8314-f9dc14ac47b4,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX503,Geometria analítica,23396,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""EDSON RIBEIRO DOS SANTOS"",""ch_docente"":60}]",26b586e8-4500-44ca-ad2c-892d725d7f1f,16,73.33,0.00,REPROVADO POR NOTA,2021-08-19
bfb0f042-16b6-46a9-9da2-91530a2d61ab,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GLA104,Produção textual acadêmica,23398,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""MORGANA FABIOLA CAMBRUSSI"",""ch_docente"":15},{""docente"":""ALESSANDRA DA SILVEIRA BEZ"",""ch_docente"":45}]",a5777e37-9ae3-4f71-8c2d-114835ce1817,51,15.00,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
4641181d-7701-47cd-994b-29a7ba35e1c3,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GCH292,História da fronteira Sul,23397,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""ANDRÉ LUIZ LORENZONI"",""ch_docente"":60}]",ad8f3dc4-b528-412f-877c-f54b8e0b3e37,40,33.33,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
975c2459-8548-4e08-b2e6-d8b3649dfb3d,Erechim,2020,1,5732,5000403,PEDAGOGIA,GCH290,Iniciação à prática científica,28280,Pedagogia - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""DENILSON DA SILVA"",""ch_docente"":60}]",dee856e0-c7ad-477d-a5f7-cc505fa71450,,,,DESISTENTE,2021-08-19
800c9f8f-b5c2-49d5-9a21-f2aec68251a3,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN163,Saúde ambiental,27198,Engenharia Ambiental e Sanitária - 9ª Fase - (Remoto) - 2020/1,"[{""docente"":""DAIANA SEIBERT"",""ch_docente"":45},{""docente"":""ALCIONE APARECIDA DE ALMEIDA ALVES"",""ch_docente"":15}]",e851f4b3-b142-4bc3-ae93-10a5fd30d1ca,4,91.11,9.40,APROVADO,2021-08-19
5747b71d-3f78-43dd-ab05-1cdc409f302f,Chapecó,2020,1,1701,5000396,FILOSOFIA,GCH293,Introdução à filosofia,28067,Filosofia - 1ª fase - (Remoto) - 2020/1,"[{""docente"":""JULIANO PACCOS CARAM"",""ch_docente"":60}]",8d43fd5a-c705-4134-902b-0cd1438393a1,0,100.00,0.00,REPROVADO POR NOTA,2021-08-19
a331952d-9115-42ef-9c8c-1fab45e1bf84,Chapecó,2019,1,1721,5000400,HISTÓRIA,GCH029,História da fronteira Sul,24704,Letras (Turma Especial PIN) - 1ª Fase - Noturno - 2019/1,"[{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":60}]",03ca9214-901b-4160-ad39-ef0266dfcfcb,,,,CANCELADA,2021-08-19
4e2680ca-8234-47c8-b1b6-1f11fa407aec,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB067,Fisiologia veterinária II,26640,Medicina Veterinária (Turma A) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""CARLA SORDI FURLANETTO"",""ch_docente"":60}]",f1d8d6b0-9882-40bd-b1ce-8b76410d4af0,7,90.67,7.80,APROVADO,2021-08-19
71d59d68-aab2-4c3a-b6a9-74ec73befca7,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB067,Fisiologia veterinária II,26640,Medicina Veterinária (Turma A) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""CARLA SORDI FURLANETTO"",""ch_docente"":60}]",d8d3152a-40e8-46b4-8a13-639bf64b2494,44,41.33,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
3c8cec58-995b-4ba5-af3b-bbaca5067968,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB067,Fisiologia veterinária II,26640,Medicina Veterinária (Turma A) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""CARLA SORDI FURLANETTO"",""ch_docente"":60}]",ccff6775-c93d-4be2-b6c8-13b4d312c19c,4,94.67,8.20,APROVADO,2021-08-19
7b4d56dc-14e5-4fde-94f4-ac77ca5f54d9,Chapecó,2019,1,1801,5000404,LETRAS - PORTUGUÊS E ESPANHOL,GCH029,História da fronteira Sul,24704,Letras (Turma Especial PIN) - 1ª Fase - Noturno - 2019/1,"[{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":60}]",8122362c-d1ef-48ed-8ab0-4185b6eebe5f,28,53.33,2.20,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
7abcfcb2-b458-4a2f-b443-562e613a7317,Chapecó,2019,1,1721,5000400,HISTÓRIA,GCH362,Introdução aos estudos históricos,23418,História - 1ª Fase - Noturno - 2019/1,"[{""docente"":""ANTONIO LUIZ MIRANDA"",""ch_docente"":60}]",3407e957-f45a-4e81-835c-81d933e01e38,12,80.00,7.10,APROVADO,2021-08-19
d34ddfa0-7475-4909-94c7-d53f1c65c9f0,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCB067,Fisiologia veterinária II,26640,Medicina Veterinária (Turma A) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""CARLA SORDI FURLANETTO"",""ch_docente"":60}]",1a51d4f1-197f-470c-be5c-721442b2bb46,0,100.00,8.10,APROVADO,2021-08-19
d0bf4b89-b1a0-4e70-92dd-20de320614b2,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCA082,Patologia especial veterinária I,26645,Medicina Veterinária (Turma B) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""FABIANA ELIAS"",""ch_docente"":45}]",902d24f6-7f9c-4dc2-bc5e-85b17658f57e,3,96.00,7.10,APROVADO,2021-08-19
39a06cf0-73c6-4510-a92c-1d52dc8bc115,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCA082,Patologia especial veterinária I,26645,Medicina Veterinária (Turma B) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""FABIANA ELIAS"",""ch_docente"":45}]",041583db-6c5c-4b62-8b10-fbbc84cc6efc,5,93.33,7.60,APROVADO,2021-08-19
f12abc71-2d81-43dd-a5d9-b08f908f457f,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCA082,Patologia especial veterinária I,26645,Medicina Veterinária (Turma B) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""FABIANA ELIAS"",""ch_docente"":45}]",e3d492f6-a6dd-4327-9865-2627cd1f6dad,7,90.67,7.50,APROVADO,2021-08-19
5ef4581f-3374-4bc4-bd2f-36b24d7e2e5a,Realeza,2020,1,3530,5000409,MEDICINA VETERINÁRIA,GCA082,Patologia especial veterinária I,26645,Medicina Veterinária (Turma B) - 5ª Fase - (Remoto)  - 2020/1,"[{""docente"":""FABIANA ELIAS"",""ch_docente"":45}]",d37baaf4-7e17-42ec-8dd9-54cac8d5bffb,13,82.67,7.60,APROVADO,2021-08-19
6277d1c1-ad39-410d-a3d2-e8b7638606ab,Laranjeiras do Sul,2020,1,2601,5000387,CIÊNCIAS ECONÔMICAS,GCS372,Introdução à ciência política,27961,Ciências Econômicas - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""LETICIA CRISTINA BIZARRO BARBOSA"",""ch_docente"":60}]",a896e790-9715-4701-be9d-26485ee925a0,0,100.00,8.50,APROVADO,2021-08-19
701dc8b1-6e96-426d-879d-3c7f4e4cc896,Laranjeiras do Sul,2019,2,2503,5000383,AGRONOMIA,GCA237,Ecofisiologia agrícola,26600,Agronomia (Turma Especial) - 8ª e 10ª Fase - Integral - 2019/2,"[{""docente"":""LISANDRO TOMAS DA SILVA BONOME"",""ch_docente"":30}]",57df1190-77b9-4d9f-b58d-78dd8c7c4c25,3,90.00,8.60,APROVADO,2021-08-19
2b761d8f-af11-43ac-bd79-e1e10da14559,Chapecó,2019,1,1801,5000404,LETRAS - PORTUGUÊS E ESPANHOL,GCH029,História da fronteira Sul,24704,Letras (Turma Especial PIN) - 1ª Fase - Noturno - 2019/1,"[{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":60}]",3c618061-4029-4b80-9048-59543c213e9b,8,86.67,8.20,APROVADO,2021-08-19
05bd153b-6311-4324-9c27-c79e19d2c9d4,Laranjeiras do Sul,2019,2,2503,5000383,AGRONOMIA,GCH292,História da fronteira Sul,24901,Interdisciplinar em Educação do Campo: Ciências da Natureza - 2ª Fase - Noturno - 2019/2,"[{""docente"":""MIGUEL MUNDSTOCK XAVIER DE CARVALHO"",""ch_docente"":60}]",2f4f332f-7076-4387-812f-c6378b7e6d99,,,,CANCELADA,2021-08-19
e2a886fc-8279-4568-9cb8-31eea54bbc19,Laranjeiras do Sul,2019,2,2503,5000383,AGRONOMIA,GCA237,Ecofisiologia agrícola,26600,Agronomia (Turma Especial) - 8ª e 10ª Fase - Integral - 2019/2,"[{""docente"":""LISANDRO TOMAS DA SILVA BONOME"",""ch_docente"":30}]",991848a6-5f3a-40aa-a12c-69bc61f02e5c,0,100.00,6.30,APROVADO,2021-08-19
9d6310b2-e641-4744-9b25-f9010f4244db,Chapecó,2020,1,1400,5000388,ENFERMAGEM,GCH029,História da fronteira Sul,27757,Enfermagem - 1ª fase (Remoto) - 2020/1,"[{""docente"":""DELMIR JOSE VALENTINI"",""ch_docente"":60}]",b0f22ceb-1670-4d77-b258-06cc063622fd,15,75.00,9.80,APROVADO,2021-08-19
519227b6-6557-49ab-a614-9ba2bbf9768a,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",4c676c7e-5032-40fa-939d-6079824f30fe,0,100.00,6.00,APROVADO,2021-08-19
0836d547-1b45-48fe-b490-3ce421918073,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",b6d41e05-ac9c-450c-a9e3-8db2fe729170,12,84.00,6.10,APROVADO,2021-08-19
2cbcdd60-75c5-4373-922c-ff0021dbff74,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",ada546ac-3ce0-423e-874d-ff182c3900c2,6,92.00,6.40,APROVADO,2021-08-19
5126bb37-bcb7-4d89-880e-537a9478e869,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",ee1e28a2-5c94-41c0-91ab-a8ec63442f80,16,78.67,6.90,APROVADO,2021-08-19
dadecc57-be59-44ce-8968-a9509f59674b,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",bd609b31-e5d2-4c8b-9055-e7d01e429a55,9,88.00,7.40,APROVADO,2021-08-19
eaf5fc64-118e-4688-b564-433d816e5699,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",6ac67eeb-abe6-44f0-ac95-0a6f5f714d66,6,92.00,6.70,APROVADO,2021-08-19
6a9ab765-163d-4a05-804c-f376f10183f9,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",a90b7ab1-65c7-445d-a15d-63b8fb1ea2b9,12,84.00,6.70,APROVADO,2021-08-19
f87e8f1a-b6f3-45d9-b5d7-26be2469f370,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",8a964abc-4d95-4de2-9091-32692aa43e71,9,88.00,5.80,REPROVADO POR NOTA,2021-08-19
125ab4c0-12ba-4e7b-93cd-d61d297d1f63,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",e3c0691c-283b-4a51-ae36-1225165dc279,0,100.00,6.80,APROVADO,2021-08-19
7d8b2a93-f7af-4ec5-b700-1c7e1f1f62aa,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",191622ff-ce47-48e4-bea8-984615bf629a,29,61.33,0.20,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
a2187cca-c333-435a-ad74-13c4219bc578,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",5b5090c8-4896-4377-a192-6308f72198e9,9,88.00,7.10,APROVADO,2021-08-19
6fac210b-3354-4d39-b07b-41b24733f8c6,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",66549e53-2372-433c-a17a-34f5f31619f0,6,92.00,6.90,APROVADO,2021-08-19
46fe08c3-58eb-4007-91e5-85def84b2f20,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",bd8c1956-7209-40ee-9a30-ca25695ef82b,8,89.33,6.10,APROVADO,2021-08-19
005cfd84-d3fc-49e6-992b-714d20decdf2,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",15d46549-c038-48b6-8cb3-c222a0f75d68,11,85.33,4.00,REPROVADO POR NOTA,2021-08-19
de9ac995-cb0b-4276-b23f-172076a56a94,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",3ca005bc-9c3d-45e0-b841-78054e0edd82,18,76.00,4.00,REPROVADO POR NOTA,2021-08-19
c9d9ca18-ac15-471d-8c59-cfc205ff4fd3,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",13f929f5-3689-489a-a958-9d45b737f9a8,3,96.00,5.60,REPROVADO POR NOTA,2021-08-19
4a9daf6a-61c5-4c3b-925d-c21c38c258d7,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",753e80f3-1755-495e-b930-3a4d0d45eb5f,15,80.00,4.70,REPROVADO POR NOTA,2021-08-19
c6a0ba60-5a5d-43ed-b5df-337407dbb043,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",fe21d46c-42ad-491d-8112-d5c2375f36e4,12,84.00,6.60,APROVADO,2021-08-19
9181ce26-d009-4942-91fb-7bb4a2600500,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",cbb730a8-d7ae-4f8c-a010-6b9b651c546e,0,100.00,6.90,APROVADO,2021-08-19
27c0f01e-a322-4f31-8d3f-0adfe924bd66,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",a796e365-810a-4007-8d2d-efca11a594b3,40,33.33,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
75ce9b4d-d364-4cac-920f-c3795bab754b,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",9524115f-69a6-4c54-a0a0-c020d1be94f8,0,100.00,6.50,APROVADO,2021-08-19
aa06113d-c84a-4a91-9e41-d0cdc82edb92,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",ca8f4bdc-f56d-4389-99aa-0c76bae7778c,41,45.33,0.70,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
6fdbd483-9073-4f76-add3-65e2a4f66b83,Cerro Largo,2019,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB151,Ecologia de organismos e populações,24697,Ciências Biológicas (Turma A) - 3ª Fase - Integral - 2019/1,"[{""docente"":""GABRIELA CLAUDIA CANGAHUALA INOCENTE"",""ch_docente"":60}]",c19cb163-a295-496c-b754-bd3fdad20b67,3,96.00,6.50,APROVADO,2021-08-19
8d48a7a6-cf5d-411a-a6e1-ee281bbef949,Realeza,2019,1,3410,5000410,NUTRIÇÃO,GLA001,Leitura e produção textual I,23938,Nutrição - 1ª Fase - Integral - 2019/1,"[{""docente"":""MATHEUS FRANÇA RAGIEVICZ"",""ch_docente"":30},{""docente"":""MIRIELLY FERRAÇA"",""ch_docente"":30}]",6fcd6463-ff3c-4879-9348-e223edaa396a,8,86.67,7.00,APROVADO,2021-08-19
e252eb70-edcc-4dc4-9210-769c73a73b29,Chapecó,2019,1,1720,5000400,HISTÓRIA,GCH389,Seminário de trabalho de conclusão de curso I,23456,História - 8ª Fase - Noturno - 2019/1,"[{""docente"":""RENATO VIANA BOY"",""ch_docente"":60}]",84bc82af-4bff-49ce-b0ff-0d7ccf2c8579,8,86.67,8.50,APROVADO,2021-08-19
10591a25-274d-4514-b499-0f7afbd1c9e0,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",b583a3db-d18e-4d3c-93fb-2ae47ea90f90,8,86.67,8.70,APROVADO,2021-08-19
77a6a352-2f47-458f-82a3-b2487fc0d66c,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",4a9c9f27-ee99-4606-b8f4-4d9c5e140707,4,93.33,8.20,APROVADO,2021-08-19
b9d9adde-e0ec-4cb2-a7bf-04f0498d0ca6,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",85fe7dcf-6c3c-4c44-aa04-b0d4273c96ee,12,80.00,8.70,APROVADO,2021-08-19
48fb9004-79a8-4fb5-99f0-b88fdfa17d5b,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",5ae265c9-f8df-4449-8bcc-803acb1dbbb8,6,90.00,8.20,APROVADO,2021-08-19
338bd72a-009c-4fb9-823f-902a8ef31a88,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",4015e4be-1fbb-4b4c-b997-5ac02422fdf2,8,86.67,6.20,APROVADO,2021-08-19
88186c46-25b5-4a76-8b18-54caf69b3386,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",2898a966-2256-4128-bb70-e5f6761cb41c,20,66.67,3.50,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
78d28c12-a5ff-47f9-9c07-326d53b739ad,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",1b19d600-7625-4b97-8ce6-18011da7fb60,18,70.00,9.00,APROVADO,2021-08-19
9ddd259f-dd49-403a-b636-0fe7284eb9b6,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",97c593d9-ed8b-4793-a3c1-61d5ca68017a,14,76.67,9.00,APROVADO,2021-08-19
da46cf0f-3d10-4d79-afcf-526edec7f917,Erechim,2019,1,5702,5000397,FILOSOFIA,GCH786,Tópicos especiais I,24209,Filosofia - 7ª Fase - Noturno - 2019/1,"[{""docente"":""JOICE BEATRIZ DA COSTA"",""ch_docente"":60}]",430a3eb5-a016-44ba-a3db-b997c22c2425,4,93.33,9.70,APROVADO,2021-08-19
af717cc7-9046-43d4-baa2-76bcdc93b36a,Erechim,2019,1,5722,5000401,HISTÓRIA,GCH334,História antiga I,24149,História - 1ª Fase - Noturno - 2019/1,"[{""docente"":""PAULO JOSE SA BITTENCOURT"",""ch_docente"":60}]",d989e95b-c28f-45f5-9214-f6212b2289e2,4,93.33,9.30,APROVADO,2021-08-19
bbf8c278-1c7c-41f2-98dc-65ecff16ca55,Laranjeiras do Sul,2019,2,2503,5000383,AGRONOMIA,GCA237,Ecofisiologia agrícola,26600,Agronomia (Turma Especial) - 8ª e 10ª Fase - Integral - 2019/2,"[{""docente"":""LISANDRO TOMAS DA SILVA BONOME"",""ch_docente"":30}]",12561c0c-3c44-45f1-81dd-485ff3ae33bd,0,100.00,7.60,APROVADO,2021-08-19
